* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Aug 23 19:25:22, Aug 23 19:25:38, Aug 23 19:25:53
* Dated: Aug 23, 2020 7:26:09 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Averaged data produced from Aug 23 19:25:22, Aug 23 19:25:38, Aug 23 19:25:53
* Measurement: avg_left
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8247.070 68.732 0
8247.437 68.732 0
8247.803 68.732 0
8248.169 68.732 0
8248.535 68.732 0
8248.901 68.732 0
8249.268 68.732 0
8249.634 68.732 0
8250.000 68.732 0
8250.366 68.732 0
8250.732 68.732 0
8251.099 68.732 0
8251.465 68.732 0
8251.831 68.732 0
8252.197 68.732 0
8252.563 68.732 0
8252.930 68.732 0
8253.296 68.732 0
8253.662 68.732 0
8254.028 68.732 0
8254.395 68.732 0
8254.761 68.732 0
8255.127 68.732 0
8255.493 68.732 0
8255.859 68.732 0
8256.226 68.732 0
8256.592 68.732 0
8256.958 68.732 0
8257.324 68.732 0
8257.690 68.732 0
8258.057 68.732 0
8258.423 68.732 0
8258.789 68.732 0
8259.155 68.732 0
8259.521 68.732 0
8259.888 68.732 0
8260.254 68.732 0
8260.620 68.733 0
8260.986 68.733 0
8261.353 68.733 0
8261.719 68.733 0
8262.085 68.733 0
8262.451 68.733 0
8262.817 68.733 0
8263.184 68.733 0
8263.550 68.733 0
8263.916 68.733 0
8264.282 68.733 0
8264.648 68.733 0
8265.015 68.733 0
8265.381 68.733 0
8265.747 68.733 0
8266.113 68.733 0
8266.479 68.733 0
8266.846 68.733 0
8267.212 68.733 0
8267.578 68.733 0
8267.944 68.733 0
8268.311 68.733 0
8268.677 68.733 0
8269.043 68.733 0
8269.409 68.733 0
8269.775 68.733 0
8270.142 68.733 0
8270.508 68.733 0
8270.874 68.733 0
8271.240 68.733 0
8271.606 68.733 0
8271.973 68.733 0
8272.339 68.733 0
8272.705 68.733 0
8273.071 68.733 0
8273.438 68.733 0
8273.804 68.733 0
8274.170 68.733 0
8274.536 68.733 0
8274.902 68.733 0
8275.269 68.733 0
8275.635 68.733 0
8276.001 68.733 0
8276.367 68.733 0
8276.733 68.733 0
8277.100 68.733 0
8277.466 68.733 0
8277.832 68.733 0
8278.198 68.733 0
8278.564 68.734 0
8278.931 68.734 0
8279.297 68.734 0
8279.663 68.734 0
8280.029 68.734 0
8280.396 68.734 0
8280.762 68.734 0
8281.128 68.734 0
8281.494 68.734 0
8281.860 68.734 0
8282.227 68.734 0
8282.593 68.734 0
8282.959 68.734 0
8283.325 68.734 0
8283.691 68.734 0
8284.058 68.734 0
8284.424 68.734 0
8284.790 68.734 0
8285.156 68.734 0
8285.522 68.734 0
8285.889 68.734 0
8286.255 68.734 0
8286.621 68.734 0
8286.987 68.734 0
8287.354 68.734 0
8287.720 68.734 0
8288.086 68.734 0
8288.452 68.734 0
8288.818 68.734 0
8289.185 68.734 0
8289.551 68.734 0
8289.917 68.734 0
8290.283 68.734 0
8290.649 68.734 0
8291.016 68.734 0
8291.382 68.734 0
8291.748 68.734 0
8292.114 68.734 0
8292.480 68.734 0
8292.847 68.734 0
8293.213 68.734 0
8293.579 68.734 0
8293.945 68.734 0
8294.312 68.734 0
8294.678 68.735 0
8295.044 68.735 0
8295.410 68.735 0
8295.776 68.735 0
8296.143 68.735 0
8296.509 68.735 0
8296.875 68.735 0
8297.241 68.735 0
8297.607 68.735 0
8297.974 68.735 0
8298.340 68.735 0
8298.706 68.735 0
8299.072 68.735 0
8299.438 68.735 0
8299.805 68.735 0
8300.171 68.735 0
8300.537 68.735 0
8300.903 68.735 0
8301.270 68.735 0
8301.636 68.735 0
8302.002 68.735 0
8302.368 68.735 0
8302.734 68.735 0
8303.101 68.735 0
8303.467 68.735 0
8303.833 68.735 0
8304.199 68.735 0
8304.565 68.735 0
8304.932 68.735 0
8305.298 68.735 0
8305.664 68.735 0
8306.030 68.735 0
8306.396 68.735 0
8306.763 68.735 0
8307.129 68.735 0
8307.495 68.735 0
8307.861 68.735 0
8308.228 68.735 0
8308.594 68.735 0
8308.960 68.735 0
8309.326 68.735 0
8309.692 68.735 0
8310.059 68.736 0
8310.425 68.736 0
8310.791 68.736 0
8311.157 68.736 0
8311.523 68.736 0
8311.890 68.736 0
8312.256 68.736 0
8312.622 68.736 0
8312.988 68.736 0
8313.354 68.736 0
8313.721 68.736 0
8314.087 68.736 0
8314.453 68.736 0
8314.819 68.736 0
8315.186 68.736 0
8315.552 68.736 0
8315.918 68.736 0
8316.284 68.736 0
8316.650 68.736 0
8317.017 68.736 0
8317.383 68.736 0
8317.749 68.736 0
8318.115 68.736 0
8318.481 68.736 0
8318.848 68.736 0
8319.214 68.736 0
8319.580 68.736 0
8319.946 68.736 0
8320.312 68.736 0
8320.679 68.736 0
8321.045 68.736 0
8321.411 68.736 0
8321.777 68.736 0
8322.144 68.736 0
8322.510 68.736 0
8322.876 68.736 0
8323.242 68.736 0
8323.608 68.736 0
8323.975 68.737 0
8324.341 68.737 0
8324.707 68.737 0
8325.073 68.737 0
8325.439 68.737 0
8325.806 68.737 0
8326.172 68.737 0
8326.538 68.737 0
8326.904 68.737 0
8327.271 68.737 0
8327.637 68.737 0
8328.003 68.737 0
8328.369 68.737 0
8328.735 68.737 0
8329.102 68.737 0
8329.468 68.737 0
8329.834 68.737 0
8330.200 68.737 0
8330.566 68.737 0
8330.933 68.737 0
8331.299 68.737 0
8331.665 68.737 0
8332.031 68.737 0
8332.397 68.737 0
8332.764 68.737 0
8333.130 68.737 0
8333.496 68.737 0
8333.862 68.737 0
8334.229 68.737 0
8334.595 68.737 0
8334.961 68.737 0
8335.327 68.737 0
8335.693 68.737 0
8336.060 68.737 0
8336.426 68.737 0
8336.792 68.737 0
8337.158 68.737 0
8337.524 68.738 0
8337.891 68.738 0
8338.257 68.738 0
8338.623 68.738 0
8338.989 68.738 0
8339.355 68.738 0
8339.722 68.738 0
8340.088 68.738 0
8340.454 68.738 0
8340.820 68.738 0
8341.187 68.738 0
8341.553 68.738 0
8341.919 68.738 0
8342.285 68.738 0
8342.651 68.738 0
8343.018 68.738 0
8343.384 68.738 0
8343.750 68.738 0
8344.116 68.738 0
8344.482 68.738 0
8344.849 68.738 0
8345.215 68.738 0
8345.581 68.738 0
8345.947 68.738 0
8346.313 68.738 0
8346.680 68.738 0
8347.046 68.738 0
8347.412 68.738 0
8347.778 68.738 0
8348.145 68.738 0
8348.511 68.738 0
8348.877 68.738 0
8349.243 68.738 0
8349.609 68.738 0
8349.976 68.739 0
8350.342 68.739 0
8350.708 68.739 0
8351.074 68.739 0
8351.440 68.739 0
8351.807 68.739 0
8352.173 68.739 0
8352.539 68.739 0
8352.905 68.739 0
8353.271 68.739 0
8353.638 68.739 0
8354.004 68.739 0
8354.370 68.739 0
8354.736 68.739 0
8355.103 68.739 0
8355.469 68.739 0
8355.835 68.739 0
8356.201 68.739 0
8356.567 68.739 0
8356.934 68.739 0
8357.300 68.739 0
8357.666 68.739 0
8358.032 68.739 0
8358.398 68.739 0
8358.765 68.739 0
8359.131 68.739 0
8359.497 68.739 0
8359.863 68.739 0
8360.229 68.739 0
8360.596 68.739 0
8360.962 68.739 0
8361.328 68.739 0
8361.694 68.739 0
8362.061 68.740 0
8362.427 68.740 0
8362.793 68.740 0
8363.159 68.740 0
8363.525 68.740 0
8363.892 68.740 0
8364.258 68.740 0
8364.624 68.740 0
8364.990 68.740 0
8365.356 68.740 0
8365.723 68.740 0
8366.089 68.740 0
8366.455 68.740 0
8366.821 68.740 0
8367.188 68.740 0
8367.554 68.740 0
8367.920 68.740 0
8368.286 68.740 0
8368.652 68.740 0
8369.019 68.740 0
8369.385 68.740 0
8369.751 68.740 0
8370.117 68.740 0
8370.483 68.740 0
8370.850 68.740 0
8371.216 68.740 0
8371.582 68.740 0
8371.948 68.740 0
8372.314 68.740 0
8372.681 68.740 0
8373.047 68.740 0
8373.413 68.740 0
8373.779 68.741 0
8374.146 68.741 0
8374.512 68.741 0
8374.878 68.741 0
8375.244 68.741 0
8375.610 68.741 0
8375.977 68.741 0
8376.343 68.741 0
8376.709 68.741 0
8377.075 68.741 0
8377.441 68.741 0
8377.808 68.741 0
8378.174 68.741 0
8378.540 68.741 0
8378.906 68.741 0
8379.272 68.741 0
8379.639 68.741 0
8380.005 68.741 0
8380.371 68.741 0
8380.737 68.741 0
8381.104 68.741 0
8381.470 68.741 0
8381.836 68.741 0
8382.202 68.741 0
8382.568 68.741 0
8382.935 68.741 0
8383.301 68.741 0
8383.667 68.741 0
8384.033 68.741 0
8384.399 68.741 0
8384.766 68.742 0
8385.132 68.742 0
8385.498 68.742 0
8385.864 68.742 0
8386.230 68.742 0
8386.597 68.742 0
8386.963 68.742 0
8387.329 68.742 0
8387.695 68.742 0
8388.062 68.742 0
8388.428 68.742 0
8388.794 68.742 0
8389.160 68.742 0
8389.526 68.742 0
8389.893 68.742 0
8390.259 68.742 0
8390.625 68.742 0
8390.991 68.742 0
8391.357 68.742 0
8391.724 68.742 0
8392.090 68.742 0
8392.456 68.742 0
8392.822 68.742 0
8393.188 68.742 0
8393.555 68.742 0
8393.921 68.742 0
8394.287 68.742 0
8394.653 68.742 0
8395.020 68.742 0
8395.386 68.743 0
8395.752 68.743 0
8396.118 68.743 0
8396.484 68.743 0
8396.851 68.743 0
8397.217 68.743 0
8397.583 68.743 0
8397.949 68.743 0
8398.315 68.743 0
8398.682 68.743 0
8399.048 68.743 0
8399.414 68.743 0
8399.780 68.743 0
8400.146 68.743 0
8400.513 68.743 0
8400.879 68.743 0
8401.245 68.743 0
8401.611 68.743 0
8401.978 68.743 0
8402.344 68.743 0
8402.710 68.743 0
8403.076 68.743 0
8403.442 68.743 0
8403.809 68.743 0
8404.175 68.743 0
8404.541 68.743 0
8404.907 68.743 0
8405.273 68.743 0
8405.640 68.743 0
8406.006 68.744 0
8406.372 68.744 0
8406.738 68.744 0
8407.104 68.744 0
8407.471 68.744 0
8407.837 68.744 0
8408.203 68.744 0
8408.569 68.744 0
8408.936 68.744 0
8409.302 68.744 0
8409.668 68.744 0
8410.034 68.744 0
8410.400 68.744 0
8410.767 68.744 0
8411.133 68.744 0
8411.499 68.744 0
8411.865 68.744 0
8412.231 68.744 0
8412.598 68.744 0
8412.964 68.744 0
8413.330 68.744 0
8413.696 68.744 0
8414.062 68.744 0
8414.429 68.744 0
8414.795 68.744 0
8415.161 68.744 0
8415.527 68.744 0
8415.894 68.745 0
8416.260 68.745 0
8416.626 68.745 0
8416.992 68.745 0
8417.358 68.745 0
8417.725 68.745 0
8418.091 68.745 0
8418.457 68.745 0
8418.823 68.745 0
8419.189 68.745 0
8419.556 68.745 0
8419.922 68.745 0
8420.288 68.745 0
8420.654 68.745 0
8421.021 68.745 0
8421.387 68.745 0
8421.753 68.745 0
8422.119 68.745 0
8422.485 68.745 0
8422.852 68.745 0
8423.218 68.745 0
8423.584 68.745 0
8423.950 68.745 0
8424.316 68.745 0
8424.683 68.745 0
8425.049 68.745 0
8425.415 68.745 0
8425.781 68.746 0
8426.147 68.746 0
8426.514 68.746 0
8426.880 68.746 0
8427.246 68.746 0
8427.612 68.746 0
8427.979 68.746 0
8428.345 68.746 0
8428.711 68.746 0
8429.077 68.746 0
8429.443 68.746 0
8429.810 68.746 0
8430.176 68.746 0
8430.542 68.746 0
8430.908 68.746 0
8431.274 68.746 0
8431.641 68.746 0
8432.007 68.746 0
8432.373 68.746 0
8432.739 68.746 0
8433.105 68.746 0
8433.472 68.746 0
8433.838 68.746 0
8434.204 68.746 0
8434.570 68.746 0
8434.937 68.746 0
8435.303 68.747 0
8435.669 68.747 0
8436.035 68.747 0
8436.401 68.747 0
8436.768 68.747 0
8437.134 68.747 0
8437.500 68.747 0
8437.866 68.747 0
8438.232 68.747 0
8438.599 68.747 0
8438.965 68.747 0
8439.331 68.747 0
8439.697 68.747 0
8440.063 68.747 0
8440.430 68.747 0
8440.796 68.747 0
8441.162 68.747 0
8441.528 68.747 0
8441.895 68.747 0
8442.261 68.747 0
8442.627 68.747 0
8442.993 68.747 0
8443.359 68.747 0
8443.726 68.747 0
8444.092 68.747 0
8444.458 68.748 0
8444.824 68.748 0
8445.190 68.748 0
8445.557 68.748 0
8445.923 68.748 0
8446.289 68.748 0
8446.655 68.748 0
8447.021 68.748 0
8447.388 68.748 0
8447.754 68.748 0
8448.120 68.748 0
8448.486 68.748 0
8448.853 68.748 0
8449.219 68.748 0
8449.585 68.748 0
8449.951 68.748 0
8450.317 68.748 0
8450.684 68.748 0
8451.050 68.748 0
8451.416 68.748 0
8451.782 68.748 0
8452.148 68.748 0
8452.515 68.748 0
8452.881 68.748 0
8453.247 68.749 0
8453.613 68.749 0
8453.979 68.749 0
8454.346 68.749 0
8454.712 68.749 0
8455.078 68.749 0
8455.444 68.749 0
8455.811 68.749 0
8456.177 68.749 0
8456.543 68.749 0
8456.909 68.749 0
8457.275 68.749 0
8457.642 68.749 0
8458.008 68.749 0
8458.374 68.749 0
8458.740 68.749 0
8459.106 68.749 0
8459.473 68.749 0
8459.839 68.749 0
8460.205 68.749 0
8460.571 68.749 0
8460.938 68.749 0
8461.304 68.749 0
8461.670 68.749 0
8462.036 68.750 0
8462.402 68.750 0
8462.769 68.750 0
8463.135 68.750 0
8463.501 68.750 0
8463.867 68.750 0
8464.233 68.750 0
8464.600 68.750 0
8464.966 68.750 0
8465.332 68.750 0
8465.698 68.750 0
8466.064 68.750 0
8466.431 68.750 0
8466.797 68.750 0
8467.163 68.750 0
8467.529 68.750 0
8467.896 68.750 0
8468.262 68.750 0
8468.628 68.750 0
8468.994 68.750 0
8469.360 68.750 0
8469.727 68.750 0
8470.093 68.750 0
8470.459 68.751 0
8470.825 68.751 0
8471.191 68.751 0
8471.558 68.751 0
8471.924 68.751 0
8472.290 68.751 0
8472.656 68.751 0
8473.022 68.751 0
8473.389 68.751 0
8473.755 68.751 0
8474.121 68.751 0
8474.487 68.751 0
8474.854 68.751 0
8475.220 68.751 0
8475.586 68.751 0
8475.952 68.751 0
8476.318 68.751 0
8476.685 68.751 0
8477.051 68.751 0
8477.417 68.751 0
8477.783 68.751 0
8478.149 68.751 0
8478.516 68.751 0
8478.882 68.752 0
8479.248 68.752 0
8479.614 68.752 0
8479.980 68.752 0
8480.347 68.752 0
8480.713 68.752 0
8481.079 68.752 0
8481.445 68.752 0
8481.812 68.752 0
8482.178 68.752 0
8482.544 68.752 0
8482.910 68.752 0
8483.276 68.752 0
8483.643 68.752 0
8484.009 68.752 0
8484.375 68.752 0
8484.741 68.752 0
8485.107 68.752 0
8485.474 68.752 0
8485.840 68.752 0
8486.206 68.752 0
8486.572 68.752 0
8486.938 68.753 0
8487.305 68.753 0
8487.671 68.753 0
8488.037 68.753 0
8488.403 68.753 0
8488.770 68.753 0
8489.136 68.753 0
8489.502 68.753 0
8489.868 68.753 0
8490.234 68.753 0
8490.601 68.753 0
8490.967 68.753 0
8491.333 68.753 0
8491.699 68.753 0
8492.065 68.753 0
8492.432 68.753 0
8492.798 68.753 0
8493.164 68.753 0
8493.530 68.753 0
8493.896 68.753 0
8494.263 68.753 0
8494.629 68.753 0
8494.995 68.754 0
8495.361 68.754 0
8495.728 68.754 0
8496.094 68.754 0
8496.460 68.754 0
8496.826 68.754 0
8497.192 68.754 0
8497.559 68.754 0
8497.925 68.754 0
8498.291 68.754 0
8498.657 68.754 0
8499.023 68.754 0
8499.390 68.754 0
8499.756 68.754 0
8500.122 68.754 0
8500.488 68.754 0
8500.854 68.754 0
8501.221 68.754 0
8501.587 68.754 0
8501.953 68.754 0
8502.319 68.754 0
8502.686 68.755 0
8503.052 68.755 0
8503.418 68.755 0
8503.784 68.755 0
8504.150 68.755 0
8504.517 68.755 0
8504.883 68.755 0
8505.249 68.755 0
8505.615 68.755 0
8505.981 68.755 0
8506.348 68.755 0
8506.714 68.755 0
8507.080 68.755 0
8507.446 68.755 0
8507.812 68.755 0
8508.179 68.755 0
8508.545 68.755 0
8508.911 68.755 0
8509.277 68.755 0
8509.644 68.755 0
8510.010 68.755 0
8510.376 68.756 0
8510.742 68.756 0
8511.108 68.756 0
8511.475 68.756 0
8511.841 68.756 0
8512.207 68.756 0
8512.573 68.756 0
8512.939 68.756 0
8513.306 68.756 0
8513.672 68.756 0
8514.038 68.756 0
8514.404 68.756 0
8514.771 68.756 0
8515.137 68.756 0
8515.503 68.756 0
8515.869 68.756 0
8516.235 68.756 0
8516.602 68.756 0
8516.968 68.756 0
8517.334 68.756 0
8517.700 68.756 0
8518.066 68.757 0
8518.433 68.757 0
8518.799 68.757 0
8519.165 68.757 0
8519.531 68.757 0
8519.897 68.757 0
8520.264 68.757 0
8520.630 68.757 0
8520.996 68.757 0
8521.362 68.757 0
8521.729 68.757 0
8522.095 68.757 0
8522.461 68.757 0
8522.827 68.757 0
8523.193 68.757 0
8523.560 68.757 0
8523.926 68.757 0
8524.292 68.757 0
8524.658 68.757 0
8525.024 68.757 0
8525.391 68.758 0
8525.757 68.758 0
8526.123 68.758 0
8526.489 68.758 0
8526.855 68.758 0
8527.222 68.758 0
8527.588 68.758 0
8527.954 68.758 0
8528.320 68.758 0
8528.687 68.758 0
8529.053 68.758 0
8529.419 68.758 0
8529.785 68.758 0
8530.151 68.758 0
8530.518 68.758 0
8530.884 68.758 0
8531.250 68.758 0
8531.616 68.758 0
8531.982 68.758 0
8532.349 68.758 0
8532.715 68.759 0
8533.081 68.759 0
8533.447 68.759 0
8533.813 68.759 0
8534.180 68.759 0
8534.546 68.759 0
8534.912 68.759 0
8535.278 68.759 0
8535.645 68.759 0
8536.011 68.759 0
8536.377 68.759 0
8536.743 68.759 0
8537.109 68.759 0
8537.476 68.759 0
8537.842 68.759 0
8538.208 68.759 0
8538.574 68.759 0
8538.940 68.759 0
8539.307 68.759 0
8539.673 68.760 0
8540.039 68.760 0
8540.405 68.760 0
8540.771 68.760 0
8541.138 68.760 0
8541.504 68.760 0
8541.870 68.760 0
8542.236 68.760 0
8542.603 68.760 0
8542.969 68.760 0
8543.335 68.760 0
8543.701 68.760 0
8544.067 68.760 0
8544.434 68.760 0
8544.800 68.760 0
8545.166 68.760 0
8545.532 68.760 0
8545.898 68.760 0
8546.265 68.760 0
8546.631 68.760 0
8546.997 68.761 0
8547.363 68.761 0
8547.729 68.761 0
8548.096 68.761 0
8548.462 68.761 0
8548.828 68.761 0
8549.194 68.761 0
8549.561 68.761 0
8549.927 68.761 0
8550.293 68.761 0
8550.659 68.761 0
8551.025 68.761 0
8551.392 68.761 0
8551.758 68.761 0
8552.124 68.761 0
8552.490 68.761 0
8552.856 68.761 0
8553.223 68.761 0
8553.589 68.761 0
8553.955 68.762 0
8554.321 68.762 0
8554.688 68.762 0
8555.054 68.762 0
8555.420 68.762 0
8555.786 68.762 0
8556.152 68.762 0
8556.519 68.762 0
8556.885 68.762 0
8557.251 68.762 0
8557.617 68.762 0
8557.983 68.762 0
8558.350 68.762 0
8558.716 68.762 0
8559.082 68.762 0
8559.448 68.762 0
8559.814 68.762 0
8560.181 68.762 0
8560.547 68.763 0
8560.913 68.763 0
8561.279 68.763 0
8561.646 68.763 0
8562.012 68.763 0
8562.378 68.763 0
8562.744 68.763 0
8563.110 68.763 0
8563.477 68.763 0
8563.843 68.763 0
8564.209 68.763 0
8564.575 68.763 0
8564.941 68.763 0
8565.308 68.763 0
8565.674 68.763 0
8566.040 68.763 0
8566.406 68.763 0
8566.772 68.763 0
8567.139 68.763 0
8567.505 68.764 0
8567.871 68.764 0
8568.237 68.764 0
8568.604 68.764 0
8568.970 68.764 0
8569.336 68.764 0
8569.702 68.764 0
8570.068 68.764 0
8570.435 68.764 0
8570.801 68.764 0
8571.167 68.764 0
8571.533 68.764 0
8571.899 68.764 0
8572.266 68.764 0
8572.632 68.764 0
8572.998 68.764 0
8573.364 68.764 0
8573.730 68.764 0
8574.097 68.765 0
8574.463 68.765 0
8574.829 68.765 0
8575.195 68.765 0
8575.562 68.765 0
8575.928 68.765 0
8576.294 68.765 0
8576.660 68.765 0
8577.026 68.765 0
8577.393 68.765 0
8577.759 68.765 0
8578.125 68.765 0
8578.491 68.765 0
8578.857 68.765 0
8579.224 68.765 0
8579.590 68.765 0
8579.956 68.765 0
8580.322 68.765 0
8580.688 68.766 0
8581.055 68.766 0
8581.421 68.766 0
8581.787 68.766 0
8582.153 68.766 0
8582.520 68.766 0
8582.886 68.766 0
8583.252 68.766 0
8583.618 68.766 0
8583.984 68.766 0
8584.351 68.766 0
8584.717 68.766 0
8585.083 68.766 0
8585.449 68.766 0
8585.815 68.766 0
8586.182 68.766 0
8586.548 68.766 0
8586.914 68.767 0
8587.280 68.767 0
8587.646 68.767 0
8588.013 68.767 0
8588.379 68.767 0
8588.745 68.767 0
8589.111 68.767 0
8589.478 68.767 0
8589.844 68.767 0
8590.210 68.767 0
8590.576 68.767 0
8590.942 68.767 0
8591.309 68.767 0
8591.675 68.767 0
8592.041 68.767 0
8592.407 68.767 0
8592.773 68.767 0
8593.140 68.767 0
8593.506 68.768 0
8593.872 68.768 0
8594.238 68.768 0
8594.604 68.768 0
8594.971 68.768 0
8595.337 68.768 0
8595.703 68.768 0
8596.069 68.768 0
8596.436 68.768 0
8596.802 68.768 0
8597.168 68.768 0
8597.534 68.768 0
8597.900 68.768 0
8598.267 68.768 0
8598.633 68.768 0
8598.999 68.768 0
8599.365 68.768 0
8599.731 68.769 0
8600.098 68.769 0
8600.464 68.769 0
8600.830 68.769 0
8601.196 68.769 0
8601.562 68.769 0
8601.929 68.769 0
8602.295 68.769 0
8602.661 68.769 0
8603.027 68.769 0
8603.394 68.769 0
8603.760 68.769 0
8604.126 68.769 0
8604.492 68.769 0
8604.858 68.769 0
8605.225 68.769 0
8605.591 68.769 0
8605.957 68.770 0
8606.323 68.770 0
8606.689 68.770 0
8607.056 68.770 0
8607.422 68.770 0
8607.788 68.770 0
8608.154 68.770 0
8608.521 68.770 0
8608.887 68.770 0
8609.253 68.770 0
8609.619 68.770 0
8609.985 68.770 0
8610.352 68.770 0
8610.718 68.770 0
8611.084 68.770 0
8611.450 68.770 0
8611.816 68.770 0
8612.183 68.771 0
8612.549 68.771 0
8612.915 68.771 0
8613.281 68.771 0
8613.647 68.771 0
8614.014 68.771 0
8614.380 68.771 0
8614.746 68.771 0
8615.112 68.771 0
8615.479 68.771 0
8615.845 68.771 0
8616.211 68.771 0
8616.577 68.771 0
8616.943 68.771 0
8617.310 68.771 0
8617.676 68.771 0
8618.042 68.772 0
8618.408 68.772 0
8618.774 68.772 0
8619.141 68.772 0
8619.507 68.772 0
8619.873 68.772 0
8620.239 68.772 0
8620.605 68.772 0
8620.972 68.772 0
8621.338 68.772 0
8621.704 68.772 0
8622.070 68.772 0
8622.437 68.772 0
8622.803 68.772 0
8623.169 68.772 0
8623.535 68.772 0
8623.901 68.772 0
8624.268 68.773 0
8624.634 68.773 0
8625.000 68.773 0
8625.366 68.773 0
8625.732 68.773 0
8626.099 68.773 0
8626.465 68.773 0
8626.831 68.773 0
8627.197 68.773 0
8627.563 68.773 0
8627.930 68.773 0
8628.296 68.773 0
8628.662 68.773 0
8629.028 68.773 0
8629.395 68.773 0
8629.761 68.773 0
8630.127 68.774 0
8630.493 68.774 0
8630.859 68.774 0
8631.226 68.774 0
8631.592 68.774 0
8631.958 68.774 0
8632.324 68.774 0
8632.690 68.774 0
8633.057 68.774 0
8633.423 68.774 0
8633.789 68.774 0
8634.155 68.774 0
8634.521 68.774 0
8634.888 68.774 0
8635.254 68.774 0
8635.620 68.774 0
8635.986 68.775 0
8636.353 68.775 0
8636.719 68.775 0
8637.085 68.775 0
8637.451 68.775 0
8637.817 68.775 0
8638.184 68.775 0
8638.550 68.775 0
8638.916 68.775 0
8639.282 68.775 0
8639.648 68.775 0
8640.015 68.775 0
8640.381 68.775 0
8640.747 68.775 0
8641.113 68.775 0
8641.479 68.775 0
8641.846 68.776 0
8642.212 68.776 0
8642.578 68.776 0
8642.944 68.776 0
8643.311 68.776 0
8643.677 68.776 0
8644.043 68.776 0
8644.409 68.776 0
8644.775 68.776 0
8645.142 68.776 0
8645.508 68.776 0
8645.874 68.776 0
8646.240 68.776 0
8646.606 68.776 0
8646.973 68.776 0
8647.339 68.776 0
8647.705 68.777 0
8648.071 68.777 0
8648.438 68.777 0
8648.804 68.777 0
8649.170 68.777 0
8649.536 68.777 0
8649.902 68.777 0
8650.269 68.777 0
8650.635 68.777 0
8651.001 68.777 0
8651.367 68.777 0
8651.733 68.777 0
8652.100 68.777 0
8652.466 68.777 0
8652.832 68.777 0
8653.198 68.778 0
8653.564 68.778 0
8653.931 68.778 0
8654.297 68.778 0
8654.663 68.778 0
8655.029 68.778 0
8655.396 68.778 0
8655.762 68.778 0
8656.128 68.778 0
8656.494 68.778 0
8656.860 68.778 0
8657.227 68.778 0
8657.593 68.778 0
8657.959 68.778 0
8658.325 68.778 0
8658.691 68.778 0
8659.058 68.779 0
8659.424 68.779 0
8659.790 68.779 0
8660.156 68.779 0
8660.522 68.779 0
8660.889 68.779 0
8661.255 68.779 0
8661.621 68.779 0
8661.987 68.779 0
8662.354 68.779 0
8662.720 68.779 0
8663.086 68.779 0
8663.452 68.779 0
8663.818 68.779 0
8664.185 68.779 0
8664.551 68.780 0
8664.917 68.780 0
8665.283 68.780 0
8665.649 68.780 0
8666.016 68.780 0
8666.382 68.780 0
8666.748 68.780 0
8667.114 68.780 0
8667.480 68.780 0
8667.847 68.780 0
8668.213 68.780 0
8668.579 68.780 0
8668.945 68.780 0
8669.312 68.780 0
8669.678 68.780 0
8670.044 68.781 0
8670.410 68.781 0
8670.776 68.781 0
8671.143 68.781 0
8671.509 68.781 0
8671.875 68.781 0
8672.241 68.781 0
8672.607 68.781 0
8672.974 68.781 0
8673.340 68.781 0
8673.706 68.781 0
8674.072 68.781 0
8674.438 68.781 0
8674.805 68.781 0
8675.171 68.781 0
8675.537 68.782 0
8675.903 68.782 0
8676.270 68.782 0
8676.636 68.782 0
8677.002 68.782 0
8677.368 68.782 0
8677.734 68.782 0
8678.101 68.782 0
8678.467 68.782 0
8678.833 68.782 0
8679.199 68.782 0
8679.565 68.782 0
8679.932 68.782 0
8680.298 68.782 0
8680.664 68.782 0
8681.030 68.783 0
8681.396 68.783 0
8681.763 68.783 0
8682.129 68.783 0
8682.495 68.783 0
8682.861 68.783 0
8683.228 68.783 0
8683.594 68.783 0
8683.960 68.783 0
8684.326 68.783 0
8684.692 68.783 0
8685.059 68.783 0
8685.425 68.783 0
8685.791 68.783 0
8686.157 68.784 0
8686.523 68.784 0
8686.890 68.784 0
8687.256 68.784 0
8687.622 68.784 0
8687.988 68.784 0
8688.354 68.784 0
8688.721 68.784 0
8689.087 68.784 0
8689.453 68.784 0
8689.819 68.784 0
8690.186 68.784 0
8690.552 68.784 0
8690.918 68.784 0
8691.284 68.784 0
8691.650 68.785 0
8692.017 68.785 0
8692.383 68.785 0
8692.749 68.785 0
8693.115 68.785 0
8693.481 68.785 0
8693.848 68.785 0
8694.214 68.785 0
8694.580 68.785 0
8694.946 68.785 0
8695.312 68.785 0
8695.679 68.785 0
8696.045 68.785 0
8696.411 68.785 0
8696.777 68.785 0
8697.144 68.786 0
8697.510 68.786 0
8697.876 68.786 0
8698.242 68.786 0
8698.608 68.786 0
8698.975 68.786 0
8699.341 68.786 0
8699.707 68.786 0
8700.073 68.786 0
8700.439 68.786 0
8700.806 68.786 0
8701.172 68.786 0
8701.538 68.786 0
8701.904 68.786 0
8702.271 68.787 0
8702.637 68.787 0
8703.003 68.787 0
8703.369 68.787 0
