* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Aug 23 19:23:20, Aug 23 19:23:40, Aug 23 19:24:07
* Dated: Aug 23, 2020 7:24:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Averaged data produced from Aug 23 19:23:20, Aug 23 19:23:40, Aug 23 19:24:07
* Measurement: avg_right
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7784.546 68.410 0
7784.912 68.410 0
7785.278 68.410 0
7785.645 68.410 0
7786.011 68.410 0
7786.377 68.410 0
7786.743 68.410 0
7787.109 68.410 0
7787.476 68.409 0
7787.842 68.409 0
7788.208 68.409 0
7788.574 68.409 0
7788.940 68.409 0
7789.307 68.409 0
7789.673 68.409 0
7790.039 68.409 0
7790.405 68.409 0
7790.771 68.409 0
7791.138 68.409 0
7791.504 68.409 0
7791.870 68.409 0
7792.236 68.409 0
7792.603 68.409 0
7792.969 68.409 0
7793.335 68.409 0
7793.701 68.409 0
7794.067 68.409 0
7794.434 68.408 0
7794.800 68.408 0
7795.166 68.408 0
7795.532 68.408 0
7795.898 68.408 0
7796.265 68.408 0
7796.631 68.408 0
7796.997 68.408 0
7797.363 68.408 0
7797.729 68.408 0
7798.096 68.408 0
7798.462 68.408 0
7798.828 68.408 0
7799.194 68.408 0
7799.561 68.408 0
7799.927 68.408 0
7800.293 68.408 0
7800.659 68.408 0
7801.025 68.408 0
7801.392 68.407 0
7801.758 68.407 0
7802.124 68.407 0
7802.490 68.407 0
7802.856 68.407 0
7803.223 68.407 0
7803.589 68.407 0
7803.955 68.407 0
7804.321 68.407 0
7804.688 68.407 0
7805.054 68.407 0
7805.420 68.407 0
7805.786 68.407 0
7806.152 68.407 0
7806.519 68.407 0
7806.885 68.407 0
7807.251 68.407 0
7807.617 68.406 0
7807.983 68.406 0
7808.350 68.406 0
7808.716 68.406 0
7809.082 68.406 0
7809.448 68.406 0
7809.814 68.406 0
7810.181 68.406 0
7810.547 68.406 0
7810.913 68.406 0
7811.279 68.406 0
7811.646 68.406 0
7812.012 68.406 0
7812.378 68.406 0
7812.744 68.406 0
7813.110 68.406 0
7813.477 68.406 0
7813.843 68.405 0
7814.209 68.405 0
7814.575 68.405 0
7814.941 68.405 0
7815.308 68.405 0
7815.674 68.405 0
7816.040 68.405 0
7816.406 68.405 0
7816.772 68.405 0
7817.139 68.405 0
7817.505 68.405 0
7817.871 68.405 0
7818.237 68.405 0
7818.604 68.405 0
7818.970 68.405 0
7819.336 68.405 0
7819.702 68.405 0
7820.068 68.404 0
7820.435 68.404 0
7820.801 68.404 0
7821.167 68.404 0
7821.533 68.404 0
7821.899 68.404 0
7822.266 68.404 0
7822.632 68.404 0
7822.998 68.404 0
7823.364 68.404 0
7823.730 68.404 0
7824.097 68.404 0
7824.463 68.404 0
7824.829 68.404 0
7825.195 68.404 0
7825.562 68.404 0
7825.928 68.404 0
7826.294 68.403 0
7826.660 68.403 0
7827.026 68.403 0
7827.393 68.403 0
7827.759 68.403 0
7828.125 68.403 0
7828.491 68.403 0
7828.857 68.403 0
7829.224 68.403 0
7829.590 68.403 0
7829.956 68.403 0
7830.322 68.403 0
7830.688 68.403 0
7831.055 68.403 0
7831.421 68.403 0
7831.787 68.402 0
7832.153 68.402 0
7832.520 68.402 0
7832.886 68.402 0
7833.252 68.402 0
7833.618 68.402 0
7833.984 68.402 0
7834.351 68.402 0
7834.717 68.402 0
7835.083 68.402 0
7835.449 68.402 0
7835.815 68.402 0
7836.182 68.402 0
7836.548 68.402 0
7836.914 68.402 0
7837.280 68.402 0
7837.646 68.401 0
7838.013 68.401 0
7838.379 68.401 0
7838.745 68.401 0
7839.111 68.401 0
7839.478 68.401 0
7839.844 68.401 0
7840.210 68.401 0
7840.576 68.401 0
7840.942 68.401 0
7841.309 68.401 0
7841.675 68.401 0
7842.041 68.401 0
7842.407 68.401 0
7842.773 68.401 0
7843.140 68.400 0
7843.506 68.400 0
7843.872 68.400 0
7844.238 68.400 0
7844.604 68.400 0
7844.971 68.400 0
7845.337 68.400 0
7845.703 68.400 0
7846.069 68.400 0
7846.436 68.400 0
7846.802 68.400 0
7847.168 68.400 0
7847.534 68.400 0
7847.900 68.400 0
7848.267 68.400 0
7848.633 68.399 0
7848.999 68.399 0
7849.365 68.399 0
7849.731 68.399 0
7850.098 68.399 0
7850.464 68.399 0
7850.830 68.399 0
7851.196 68.399 0
7851.562 68.399 0
7851.929 68.399 0
7852.295 68.399 0
7852.661 68.399 0
7853.027 68.399 0
7853.394 68.399 0
7853.760 68.399 0
7854.126 68.398 0
7854.492 68.398 0
7854.858 68.398 0
7855.225 68.398 0
7855.591 68.398 0
7855.957 68.398 0
7856.323 68.398 0
7856.689 68.398 0
7857.056 68.398 0
7857.422 68.398 0
7857.788 68.398 0
7858.154 68.398 0
7858.521 68.398 0
7858.887 68.398 0
7859.253 68.397 0
7859.619 68.397 0
7859.985 68.397 0
7860.352 68.397 0
7860.718 68.397 0
7861.084 68.397 0
7861.450 68.397 0
7861.816 68.397 0
7862.183 68.397 0
7862.549 68.397 0
7862.915 68.397 0
7863.281 68.397 0
7863.647 68.397 0
7864.014 68.397 0
7864.380 68.396 0
7864.746 68.396 0
7865.112 68.396 0
7865.479 68.396 0
7865.845 68.396 0
7866.211 68.396 0
7866.577 68.396 0
7866.943 68.396 0
7867.310 68.396 0
7867.676 68.396 0
7868.042 68.396 0
7868.408 68.396 0
7868.774 68.396 0
7869.141 68.396 0
7869.507 68.395 0
7869.873 68.395 0
7870.239 68.395 0
7870.605 68.395 0
7870.972 68.395 0
7871.338 68.395 0
7871.704 68.395 0
7872.070 68.395 0
7872.437 68.395 0
7872.803 68.395 0
7873.169 68.395 0
7873.535 68.395 0
7873.901 68.395 0
7874.268 68.395 0
7874.634 68.394 0
7875.000 68.394 0
7875.366 68.394 0
7875.732 68.394 0
7876.099 68.394 0
7876.465 68.394 0
7876.831 68.394 0
7877.197 68.394 0
7877.563 68.394 0
7877.930 68.394 0
7878.296 68.394 0
7878.662 68.394 0
7879.028 68.394 0
7879.395 68.393 0
7879.761 68.393 0
7880.127 68.393 0
7880.493 68.393 0
7880.859 68.393 0
7881.226 68.393 0
7881.592 68.393 0
7881.958 68.393 0
7882.324 68.393 0
7882.690 68.393 0
7883.057 68.393 0
7883.423 68.393 0
7883.789 68.393 0
7884.155 68.392 0
7884.521 68.392 0
7884.888 68.392 0
7885.254 68.392 0
7885.620 68.392 0
7885.986 68.392 0
7886.353 68.392 0
7886.719 68.392 0
7887.085 68.392 0
7887.451 68.392 0
7887.817 68.392 0
7888.184 68.392 0
7888.550 68.392 0
7888.916 68.391 0
7889.282 68.391 0
7889.648 68.391 0
7890.015 68.391 0
7890.381 68.391 0
7890.747 68.391 0
7891.113 68.391 0
7891.479 68.391 0
7891.846 68.391 0
7892.212 68.391 0
7892.578 68.391 0
7892.944 68.391 0
7893.311 68.391 0
7893.677 68.390 0
7894.043 68.390 0
7894.409 68.390 0
7894.775 68.390 0
7895.142 68.390 0
7895.508 68.390 0
7895.874 68.390 0
7896.240 68.390 0
7896.606 68.390 0
7896.973 68.390 0
7897.339 68.390 0
7897.705 68.390 0
7898.071 68.390 0
7898.438 68.389 0
7898.804 68.389 0
7899.170 68.389 0
7899.536 68.389 0
7899.902 68.389 0
7900.269 68.389 0
7900.635 68.389 0
7901.001 68.389 0
7901.367 68.389 0
7901.733 68.389 0
7902.100 68.389 0
7902.466 68.389 0
7902.832 68.388 0
7903.198 68.388 0
7903.564 68.388 0
7903.931 68.388 0
7904.297 68.388 0
7904.663 68.388 0
7905.029 68.388 0
7905.396 68.388 0
7905.762 68.388 0
7906.128 68.388 0
7906.494 68.388 0
7906.860 68.388 0
7907.227 68.388 0
7907.593 68.387 0
7907.959 68.387 0
7908.325 68.387 0
7908.691 68.387 0
7909.058 68.387 0
7909.424 68.387 0
7909.790 68.387 0
7910.156 68.387 0
7910.522 68.387 0
7910.889 68.387 0
7911.255 68.387 0
7911.621 68.387 0
7911.987 68.386 0
7912.354 68.386 0
7912.720 68.386 0
7913.086 68.386 0
7913.452 68.386 0
7913.818 68.386 0
7914.185 68.386 0
7914.551 68.386 0
7914.917 68.386 0
7915.283 68.386 0
7915.649 68.386 0
7916.016 68.386 0
7916.382 68.385 0
7916.748 68.385 0
7917.114 68.385 0
7917.480 68.385 0
7917.847 68.385 0
7918.213 68.385 0
7918.579 68.385 0
7918.945 68.385 0
7919.312 68.385 0
7919.678 68.385 0
7920.044 68.385 0
7920.410 68.385 0
7920.776 68.384 0
7921.143 68.384 0
7921.509 68.384 0
7921.875 68.384 0
7922.241 68.384 0
7922.607 68.384 0
7922.974 68.384 0
7923.340 68.384 0
7923.706 68.384 0
7924.072 68.384 0
7924.438 68.384 0
7924.805 68.383 0
7925.171 68.383 0
7925.537 68.383 0
7925.903 68.383 0
7926.270 68.383 0
7926.636 68.383 0
7927.002 68.383 0
7927.368 68.383 0
7927.734 68.383 0
7928.101 68.383 0
7928.467 68.383 0
7928.833 68.383 0
7929.199 68.382 0
7929.565 68.382 0
7929.932 68.382 0
7930.298 68.382 0
7930.664 68.382 0
7931.030 68.382 0
7931.396 68.382 0
7931.763 68.382 0
7932.129 68.382 0
7932.495 68.382 0
7932.861 68.382 0
7933.228 68.381 0
7933.594 68.381 0
7933.960 68.381 0
7934.326 68.381 0
7934.692 68.381 0
7935.059 68.381 0
7935.425 68.381 0
7935.791 68.381 0
7936.157 68.381 0
7936.523 68.381 0
7936.890 68.381 0
7937.256 68.381 0
7937.622 68.380 0
7937.988 68.380 0
7938.354 68.380 0
7938.721 68.380 0
7939.087 68.380 0
7939.453 68.380 0
7939.819 68.380 0
7940.186 68.380 0
7940.552 68.380 0
7940.918 68.380 0
7941.284 68.380 0
7941.650 68.379 0
7942.017 68.379 0
7942.383 68.379 0
7942.749 68.379 0
7943.115 68.379 0
7943.481 68.379 0
7943.848 68.379 0
7944.214 68.379 0
7944.580 68.379 0
7944.946 68.379 0
7945.312 68.379 0
7945.679 68.378 0
7946.045 68.378 0
7946.411 68.378 0
7946.777 68.378 0
7947.144 68.378 0
7947.510 68.378 0
7947.876 68.378 0
7948.242 68.378 0
7948.608 68.378 0
7948.975 68.378 0
7949.341 68.378 0
7949.707 68.377 0
7950.073 68.377 0
7950.439 68.377 0
7950.806 68.377 0
7951.172 68.377 0
7951.538 68.377 0
7951.904 68.377 0
7952.271 68.377 0
7952.637 68.377 0
7953.003 68.377 0
7953.369 68.377 0
7953.735 68.376 0
7954.102 68.376 0
7954.468 68.376 0
7954.834 68.376 0
7955.200 68.376 0
7955.566 68.376 0
7955.933 68.376 0
7956.299 68.376 0
7956.665 68.376 0
7957.031 68.376 0
7957.397 68.375 0
7957.764 68.375 0
7958.130 68.375 0
7958.496 68.375 0
7958.862 68.375 0
7959.229 68.375 0
7959.595 68.375 0
7959.961 68.375 0
7960.327 68.375 0
7960.693 68.375 0
7961.060 68.375 0
7961.426 68.374 0
7961.792 68.374 0
7962.158 68.374 0
7962.524 68.374 0
7962.891 68.374 0
7963.257 68.374 0
7963.623 68.374 0
7963.989 68.374 0
7964.355 68.374 0
7964.722 68.374 0
7965.088 68.374 0
7965.454 68.373 0
7965.820 68.373 0
7966.187 68.373 0
7966.553 68.373 0
7966.919 68.373 0
7967.285 68.373 0
7967.651 68.373 0
7968.018 68.373 0
7968.384 68.373 0
7968.750 68.373 0
7969.116 68.372 0
7969.482 68.372 0
7969.849 68.372 0
7970.215 68.372 0
7970.581 68.372 0
7970.947 68.372 0
7971.313 68.372 0
7971.680 68.372 0
7972.046 68.372 0
7972.412 68.372 0
7972.778 68.371 0
7973.145 68.371 0
7973.511 68.371 0
7973.877 68.371 0
7974.243 68.371 0
7974.609 68.371 0
7974.976 68.371 0
7975.342 68.371 0
7975.708 68.371 0
7976.074 68.371 0
7976.440 68.371 0
7976.807 68.370 0
7977.173 68.370 0
7977.539 68.370 0
7977.905 68.370 0
7978.271 68.370 0
7978.638 68.370 0
7979.004 68.370 0
7979.370 68.370 0
7979.736 68.370 0
7980.103 68.370 0
7980.469 68.369 0
7980.835 68.369 0
7981.201 68.369 0
7981.567 68.369 0
7981.934 68.369 0
7982.300 68.369 0
7982.666 68.369 0
7983.032 68.369 0
7983.398 68.369 0
7983.765 68.369 0
7984.131 68.368 0
7984.497 68.368 0
7984.863 68.368 0
7985.229 68.368 0
7985.596 68.368 0
7985.962 68.368 0
7986.328 68.368 0
7986.694 68.368 0
7987.061 68.368 0
7987.427 68.368 0
7987.793 68.367 0
7988.159 68.367 0
7988.525 68.367 0
7988.892 68.367 0
7989.258 68.367 0
7989.624 68.367 0
7989.990 68.367 0
7990.356 68.367 0
7990.723 68.367 0
7991.089 68.367 0
7991.455 68.366 0
7991.821 68.366 0
7992.188 68.366 0
7992.554 68.366 0
7992.920 68.366 0
7993.286 68.366 0
7993.652 68.366 0
7994.019 68.366 0
7994.385 68.366 0
7994.751 68.366 0
7995.117 68.365 0
7995.483 68.365 0
7995.850 68.365 0
7996.216 68.365 0
7996.582 68.365 0
7996.948 68.365 0
7997.314 68.365 0
7997.681 68.365 0
7998.047 68.365 0
7998.413 68.364 0
7998.779 68.364 0
7999.146 68.364 0
7999.512 68.364 0
7999.878 68.364 0
8000.244 68.364 0
8000.610 68.364 0
8000.977 68.364 0
8001.343 68.364 0
8001.709 68.364 0
8002.075 68.363 0
8002.441 68.363 0
8002.808 68.363 0
8003.174 68.363 0
8003.540 68.363 0
8003.906 68.363 0
8004.272 68.363 0
8004.639 68.363 0
8005.005 68.363 0
8005.371 68.363 0
8005.737 68.362 0
8006.104 68.362 0
8006.470 68.362 0
8006.836 68.362 0
8007.202 68.362 0
8007.568 68.362 0
8007.935 68.362 0
8008.301 68.362 0
8008.667 68.362 0
8009.033 68.361 0
8009.399 68.361 0
8009.766 68.361 0
8010.132 68.361 0
8010.498 68.361 0
8010.864 68.361 0
8011.230 68.361 0
8011.597 68.361 0
8011.963 68.361 0
8012.329 68.361 0
8012.695 68.360 0
8013.062 68.360 0
8013.428 68.360 0
8013.794 68.360 0
8014.160 68.360 0
8014.526 68.360 0
8014.893 68.360 0
8015.259 68.360 0
8015.625 68.360 0
8015.991 68.359 0
8016.357 68.359 0
8016.724 68.359 0
8017.090 68.359 0
8017.456 68.359 0
8017.822 68.359 0
8018.188 68.359 0
8018.555 68.359 0
8018.921 68.359 0
8019.287 68.359 0
8019.653 68.358 0
8020.020 68.358 0
8020.386 68.358 0
8020.752 68.358 0
8021.118 68.358 0
8021.484 68.358 0
8021.851 68.358 0
8022.217 68.358 0
8022.583 68.358 0
8022.949 68.357 0
8023.315 68.357 0
8023.682 68.357 0
8024.048 68.357 0
8024.414 68.357 0
8024.780 68.357 0
8025.146 68.357 0
8025.513 68.357 0
8025.879 68.357 0
8026.245 68.356 0
8026.611 68.356 0
8026.978 68.356 0
8027.344 68.356 0
8027.710 68.356 0
8028.076 68.356 0
8028.442 68.356 0
8028.809 68.356 0
8029.175 68.356 0
8029.541 68.355 0
8029.907 68.355 0
8030.273 68.355 0
8030.640 68.355 0
8031.006 68.355 0
8031.372 68.355 0
8031.738 68.355 0
8032.104 68.355 0
8032.471 68.355 0
8032.837 68.355 0
8033.203 68.354 0
8033.569 68.354 0
8033.936 68.354 0
8034.302 68.354 0
8034.668 68.354 0
8035.034 68.354 0
8035.400 68.354 0
8035.767 68.354 0
8036.133 68.354 0
8036.499 68.353 0
8036.865 68.353 0
8037.231 68.353 0
8037.598 68.353 0
8037.964 68.353 0
8038.330 68.353 0
8038.696 68.353 0
8039.062 68.353 0
8039.429 68.353 0
8039.795 68.352 0
8040.161 68.352 0
8040.527 68.352 0
8040.894 68.352 0
8041.260 68.352 0
8041.626 68.352 0
8041.992 68.352 0
8042.358 68.352 0
8042.725 68.352 0
8043.091 68.351 0
8043.457 68.351 0
8043.823 68.351 0
8044.189 68.351 0
8044.556 68.351 0
8044.922 68.351 0
8045.288 68.351 0
8045.654 68.351 0
8046.021 68.351 0
8046.387 68.350 0
8046.753 68.350 0
8047.119 68.350 0
8047.485 68.350 0
8047.852 68.350 0
8048.218 68.350 0
8048.584 68.350 0
8048.950 68.350 0
8049.316 68.350 0
8049.683 68.349 0
8050.049 68.349 0
8050.415 68.349 0
8050.781 68.349 0
8051.147 68.349 0
8051.514 68.349 0
8051.880 68.349 0
8052.246 68.349 0
8052.612 68.348 0
8052.979 68.348 0
8053.345 68.348 0
8053.711 68.348 0
8054.077 68.348 0
8054.443 68.348 0
8054.810 68.348 0
8055.176 68.348 0
8055.542 68.348 0
8055.908 68.347 0
8056.274 68.347 0
8056.641 68.347 0
8057.007 68.347 0
8057.373 68.347 0
8057.739 68.347 0
8058.105 68.347 0
8058.472 68.347 0
8058.838 68.347 0
8059.204 68.346 0
8059.570 68.346 0
8059.937 68.346 0
8060.303 68.346 0
8060.669 68.346 0
8061.035 68.346 0
8061.401 68.346 0
8061.768 68.346 0
8062.134 68.345 0
8062.500 68.345 0
8062.866 68.345 0
8063.232 68.345 0
8063.599 68.345 0
8063.965 68.345 0
8064.331 68.345 0
8064.697 68.345 0
8065.063 68.345 0
8065.430 68.344 0
8065.796 68.344 0
8066.162 68.344 0
8066.528 68.344 0
8066.895 68.344 0
8067.261 68.344 0
8067.627 68.344 0
8067.993 68.344 0
8068.359 68.344 0
8068.726 68.343 0
8069.092 68.343 0
8069.458 68.343 0
8069.824 68.343 0
8070.190 68.343 0
8070.557 68.343 0
8070.923 68.343 0
8071.289 68.343 0
8071.655 68.342 0
8072.021 68.342 0
8072.388 68.342 0
8072.754 68.342 0
8073.120 68.342 0
8073.486 68.342 0
8073.853 68.342 0
8074.219 68.342 0
8074.585 68.342 0
8074.951 68.341 0
8075.317 68.341 0
8075.684 68.341 0
8076.050 68.341 0
8076.416 68.341 0
8076.782 68.341 0
8077.148 68.341 0
8077.515 68.341 0
8077.881 68.340 0
8078.247 68.340 0
8078.613 68.340 0
8078.979 68.340 0
8079.346 68.340 0
8079.712 68.340 0
8080.078 68.340 0
8080.444 68.340 0
8080.811 68.339 0
8081.177 68.339 0
8081.543 68.339 0
8081.909 68.339 0
8082.275 68.339 0
8082.642 68.339 0
8083.008 68.339 0
8083.374 68.339 0
8083.740 68.339 0
8084.106 68.338 0
8084.473 68.338 0
8084.839 68.338 0
8085.205 68.338 0
8085.571 68.338 0
8085.938 68.338 0
8086.304 68.338 0
8086.670 68.338 0
8087.036 68.337 0
8087.402 68.337 0
8087.769 68.337 0
8088.135 68.337 0
8088.501 68.337 0
8088.867 68.337 0
8089.233 68.337 0
8089.600 68.337 0
8089.966 68.336 0
8090.332 68.336 0
8090.698 68.336 0
8091.064 68.336 0
8091.431 68.336 0
8091.797 68.336 0
8092.163 68.336 0
8092.529 68.336 0
8092.896 68.336 0
8093.262 68.335 0
8093.628 68.335 0
8093.994 68.335 0
8094.360 68.335 0
8094.727 68.335 0
8095.093 68.335 0
8095.459 68.335 0
8095.825 68.335 0
8096.191 68.334 0
8096.558 68.334 0
8096.924 68.334 0
8097.290 68.334 0
8097.656 68.334 0
8098.022 68.334 0
8098.389 68.334 0
8098.755 68.334 0
8099.121 68.333 0
8099.487 68.333 0
8099.854 68.333 0
8100.220 68.333 0
8100.586 68.333 0
8100.952 68.333 0
8101.318 68.333 0
8101.685 68.333 0
8102.051 68.332 0
8102.417 68.332 0
8102.783 68.332 0
8103.149 68.332 0
8103.516 68.332 0
8103.882 68.332 0
8104.248 68.332 0
8104.614 68.332 0
8104.980 68.331 0
8105.347 68.331 0
8105.713 68.331 0
8106.079 68.331 0
8106.445 68.331 0
8106.812 68.331 0
8107.178 68.331 0
8107.544 68.331 0
8107.910 68.330 0
8108.276 68.330 0
8108.643 68.330 0
8109.009 68.330 0
8109.375 68.330 0
8109.741 68.330 0
8110.107 68.330 0
8110.474 68.330 0
8110.840 68.329 0
8111.206 68.329 0
8111.572 68.329 0
8111.938 68.329 0
8112.305 68.329 0
8112.671 68.329 0
8113.037 68.329 0
8113.403 68.329 0
8113.770 68.328 0
8114.136 68.328 0
8114.502 68.328 0
8114.868 68.328 0
8115.234 68.328 0
8115.601 68.328 0
8115.967 68.328 0
8116.333 68.328 0
8116.699 68.327 0
8117.065 68.327 0
8117.432 68.327 0
8117.798 68.327 0
8118.164 68.327 0
8118.530 68.327 0
8118.896 68.327 0
8119.263 68.327 0
8119.629 68.326 0
8119.995 68.326 0
8120.361 68.326 0
8120.728 68.326 0
8121.094 68.326 0
8121.460 68.326 0
8121.826 68.326 0
8122.192 68.326 0
8122.559 68.325 0
8122.925 68.325 0
8123.291 68.325 0
8123.657 68.325 0
8124.023 68.325 0
8124.390 68.325 0
8124.756 68.325 0
8125.122 68.325 0
8125.488 68.324 0
8125.854 68.324 0
8126.221 68.324 0
8126.587 68.324 0
8126.953 68.324 0
8127.319 68.324 0
8127.686 68.324 0
8128.052 68.324 0
8128.418 68.323 0
8128.784 68.323 0
8129.150 68.323 0
8129.517 68.323 0
8129.883 68.323 0
8130.249 68.323 0
8130.615 68.323 0
8130.981 68.323 0
8131.348 68.322 0
8131.714 68.322 0
8132.080 68.322 0
8132.446 68.322 0
8132.812 68.322 0
8133.179 68.322 0
8133.545 68.322 0
8133.911 68.321 0
8134.277 68.321 0
8134.644 68.321 0
8135.010 68.321 0
8135.376 68.321 0
8135.742 68.321 0
8136.108 68.321 0
8136.475 68.321 0
8136.841 68.320 0
8137.207 68.320 0
8137.573 68.320 0
8137.939 68.320 0
8138.306 68.320 0
8138.672 68.320 0
8139.038 68.320 0
8139.404 68.320 0
8139.771 68.319 0
8140.137 68.319 0
8140.503 68.319 0
8140.869 68.319 0
8141.235 68.319 0
8141.602 68.319 0
8141.968 68.319 0
8142.334 68.318 0
8142.700 68.318 0
8143.066 68.318 0
8143.433 68.318 0
8143.799 68.318 0
8144.165 68.318 0
8144.531 68.318 0
8144.897 68.318 0
8145.264 68.317 0
8145.630 68.317 0
8145.996 68.317 0
8146.362 68.317 0
8146.729 68.317 0
8147.095 68.317 0
8147.461 68.317 0
8147.827 68.317 0
8148.193 68.316 0
8148.560 68.316 0
8148.926 68.316 0
8149.292 68.316 0
8149.658 68.316 0
8150.024 68.316 0
8150.391 68.316 0
8150.757 68.315 0
8151.123 68.315 0
8151.489 68.315 0
8151.855 68.315 0
8152.222 68.315 0
8152.588 68.315 0
8152.954 68.315 0
8153.320 68.315 0
8153.687 68.314 0
8154.053 68.314 0
8154.419 68.314 0
8154.785 68.314 0
8155.151 68.314 0
8155.518 68.314 0
8155.884 68.314 0
8156.250 68.313 0
8156.616 68.313 0
8156.982 68.313 0
8157.349 68.313 0
8157.715 68.313 0
8158.081 68.313 0
8158.447 68.313 0
8158.813 68.313 0
8159.180 68.312 0
8159.546 68.312 0
8159.912 68.312 0
8160.278 68.312 0
8160.645 68.312 0
8161.011 68.312 0
8161.377 68.312 0
8161.743 68.311 0
8162.109 68.311 0
8162.476 68.311 0
8162.842 68.311 0
8163.208 68.311 0
8163.574 68.311 0
8163.940 68.311 0
8164.307 68.311 0
8164.673 68.310 0
8165.039 68.310 0
8165.405 68.310 0
8165.771 68.310 0
8166.138 68.310 0
8166.504 68.310 0
8166.870 68.310 0
8167.236 68.309 0
8167.603 68.309 0
8167.969 68.309 0
8168.335 68.309 0
8168.701 68.309 0
8169.067 68.309 0
8169.434 68.309 0
8169.800 68.309 0
8170.166 68.308 0
8170.532 68.308 0
8170.898 68.308 0
8171.265 68.308 0
8171.631 68.308 0
8171.997 68.308 0
8172.363 68.308 0
8172.729 68.307 0
8173.096 68.307 0
8173.462 68.307 0
8173.828 68.307 0
8174.194 68.307 0
8174.561 68.307 0
8174.927 68.307 0
8175.293 68.306 0
8175.659 68.306 0
8176.025 68.306 0
8176.392 68.306 0
8176.758 68.306 0
8177.124 68.306 0
8177.490 68.306 0
8177.856 68.306 0
8178.223 68.305 0
8178.589 68.305 0
8178.955 68.305 0
8179.321 68.305 0
8179.688 68.305 0
8180.054 68.305 0
8180.420 68.305 0
8180.786 68.304 0
8181.152 68.304 0
8181.519 68.304 0
8181.885 68.304 0
8182.251 68.304 0
8182.617 68.304 0
8182.983 68.304 0
8183.350 68.303 0
8183.716 68.303 0
8184.082 68.303 0
8184.448 68.303 0
8184.814 68.303 0
8185.181 68.303 0
8185.547 68.303 0
8185.913 68.302 0
8186.279 68.302 0
8186.646 68.302 0
8187.012 68.302 0
8187.378 68.302 0
8187.744 68.302 0
8188.110 68.302 0
8188.477 68.302 0
8188.843 68.301 0
8189.209 68.301 0
8189.575 68.301 0
8189.941 68.301 0
8190.308 68.301 0
8190.674 68.301 0
8191.040 68.301 0
8191.406 68.300 0
8191.772 68.300 0
8192.139 68.300 0
8192.505 68.300 0
8192.871 68.300 0
8193.237 68.300 0
8193.604 68.300 0
8193.970 68.299 0
8194.336 68.299 0
8194.702 68.299 0
8195.068 68.299 0
8195.435 68.299 0
8195.801 68.299 0
8196.167 68.299 0
8196.533 68.298 0
8196.899 68.298 0
8197.266 68.298 0
8197.632 68.298 0
8197.998 68.298 0
8198.364 68.298 0
8198.730 68.298 0
8199.097 68.298 0
8199.463 68.297 0
8199.829 68.297 0
8200.195 68.297 0
8200.562 68.297 0
8200.928 68.297 0
8201.294 68.297 0
8201.660 68.297 0
8202.026 68.296 0
8202.393 68.296 0
8202.759 68.296 0
8203.125 68.296 0
8203.491 68.296 0
8203.857 68.296 0
8204.224 68.296 0
8204.590 68.295 0
8204.956 68.295 0
8205.322 68.295 0
8205.688 68.295 0
8206.055 68.295 0
8206.421 68.295 0
8206.787 68.295 0
8207.153 68.294 0
8207.520 68.294 0
8207.886 68.294 0
8208.252 68.294 0
8208.618 68.294 0
8208.984 68.294 0
8209.351 68.294 0
8209.717 68.293 0
8210.083 68.293 0
8210.449 68.293 0
8210.815 68.293 0
8211.182 68.293 0
8211.548 68.293 0
8211.914 68.293 0
8212.280 68.292 0
8212.646 68.292 0
8213.013 68.292 0
8213.379 68.292 0
8213.745 68.292 0
8214.111 68.292 0
8214.478 68.292 0
8214.844 68.291 0
8215.210 68.291 0
8215.576 68.291 0
8215.942 68.291 0
8216.309 68.291 0
8216.675 68.291 0
8217.041 68.291 0
8217.407 68.290 0
8217.773 68.290 0
8218.140 68.290 0
8218.506 68.290 0
8218.872 68.290 0
8219.238 68.290 0
8219.604 68.290 0
8219.971 68.289 0
8220.337 68.289 0
8220.703 68.289 0
8221.069 68.289 0
8221.436 68.289 0
8221.802 68.289 0
8222.168 68.289 0
8222.534 68.288 0
8222.900 68.288 0
8223.267 68.288 0
8223.633 68.288 0
8223.999 68.288 0
8224.365 68.288 0
8224.731 68.288 0
8225.098 68.287 0
8225.464 68.287 0
8225.830 68.287 0
8226.196 68.287 0
8226.562 68.287 0
8226.929 68.287 0
8227.295 68.287 0
8227.661 68.286 0
8228.027 68.286 0
8228.394 68.286 0
8228.760 68.286 0
8229.126 68.286 0
8229.492 68.286 0
8229.858 68.286 0
8230.225 68.285 0
8230.591 68.285 0
8230.957 68.285 0
8231.323 68.285 0
8231.689 68.285 0
8232.056 68.285 0
8232.422 68.285 0
8232.788 68.284 0
8233.154 68.284 0
8233.521 68.284 0
8233.887 68.284 0
8234.253 68.284 0
8234.619 68.284 0
8234.985 68.284 0
8235.352 68.283 0
8235.718 68.283 0
8236.084 68.283 0
8236.450 68.283 0
8236.816 68.283 0
8237.183 68.283 0
8237.549 68.282 0
8237.915 68.282 0
8238.281 68.282 0
8238.647 68.282 0
8239.014 68.282 0
8239.380 68.282 0
8239.746 68.282 0
8240.112 68.281 0
8240.479 68.281 0
8240.845 68.281 0
